gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Imm.DAM.0	Imm.DAM.1	Imm.Interferon.0	Imm.M0Like.0	Imm.M0Like.1	Imm.M0Like.2	Imm.MHCII.0	Imm.PVM.0	Imm.Proliferative.0	MeV.ECM.0	MeV.ECM.1	MeV.ECM.2	MeV.EndoUnknowed.4	MeV.Endothelial.0	MeV.Endothelial.1	MeV.Endothelial.2	MeV.Endothelial.3	MeV.EpithelialECad.0	MeV.Fib.0	MeV.Fib.1	MeV.Fib.2	MeV.Fib.3	MeV.Fib.4	MeV.Fib.5	MeV.Fib.6	MeV.FibCD34.7	MeV.FibProlif.0	MeV.FibUnknown.8	MeV.ImmuneDoublets.0	MeV.LowQuality.0	MeV.Pericytes.0	MeV.SMC.0	MeV.VLMC.0	MeV.VLMC.1	Neu.CSFcN.0	Neu.Epend.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC075489ADB	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0D0BFC9F7	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0FB1817EE	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0C5B4E222	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC044916391	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0E453F338	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0EDDBD0FB	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC037038602	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC04FF0CDA1	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0CC30CEC0	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0E8C3A996	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0C155763A	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC086D7EC73	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0519DE925	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC06F3DDF90	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC06DCE672A	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0A3722F1F	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC093DFA335	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC092A2325E	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0BCE0B954	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC01633DC81	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0D3C68BD6	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0755F1632	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0E09C8768	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0BB8BF2C5	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC015ED6B05	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0B09B811A	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC08885876E	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0FC6454F5	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0E40282DA	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0AE4F5BAB	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134	0.0819	0.1066	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0451	0.0471	0.0081	0.0578	0.0165	0.0	0.119	0.0649	0.0075	0.0	0.0076	0.0134	0.0	0.0237	0.2314	0.0063	0.06
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC08DBCCFF0	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC09DB9D20A	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0EA8ABCFD	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC00367777A	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0744E13CB	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC03F728659	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0886D58EF	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC04ABF0023	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC042B580A3	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0C8B6ACF5	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0592501EA	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC037A0554C	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC00EAD4C47	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0549A759B	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0F9FB6DCB	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0ECDD1074	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0C6DC4D50	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0D3870098	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0E509A5C6	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC03760D980	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0453131F6	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC070BECDC9	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0270AA5D9	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0DC74CBE5	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC04FA882F7	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0E53A238E	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC071163509	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0E83A4B71	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0FCF853DB	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0AB5FBF10	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC027893337	0.0	0.0064	0.0	0.0	0.0065	0.0	0.0	0.025	0.0	0.0686	0.0724	0.1062	0.1093	0.0728	0.0437	0.2008	0.3165	0.0231	0.103	0.2151	0.1867	0.1451	0.211	0.1781	0.0574	0.0701	0.2235	0.0754	0.1449	0.1228	0.3585	0.4168	0.0174	0.02	0.0032	0.026
